item_id,item_path,mass_kg,item_material,route_material_basis,route_decision,simulation_import_mass_policy,recipe,is_import,issue_types,severity,name,notes
ebf3_z_axis_ball_screw_shaft,kb/items/parts/ebf3_z_axis_ball_screw_shaft.yaml,1.0,bearing_steel,bearing_steel,route_gap,import_until_gap_resolved,,True,,,EBF3 z axis ball screw shaft,Child of ebf3_ball_screw_shafts. Z-axis ball screw shaft for EBF3 ball screw shafts.
ebf3_z_axis_brake_body,kb/items/parts/ebf3_z_axis_brake_body.yaml,0.4,electronic,electronic,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 z axis brake body,Child of ebf3_z_axis_brake. Brake body for EBF3 Z-axis brake.
ebf3_z_axis_brake_friction_disc,kb/items/parts/ebf3_z_axis_brake_friction_disc.yaml,0.2,composite,composite,import_as_leaf,import_nominal,,True,item_material_family_only;route_material_basis_family_only,medium,EBF3 z axis brake friction disc,Child of ebf3_z_axis_brake. Friction disc for EBF3 Z-axis brake.
ebf3_z_axis_brake_mount,kb/items/parts/ebf3_z_axis_brake_mount.yaml,0.2,steel,steel_mount,lunar_candidate,local_nominal,recipe_ebf3_z_axis_brake_mount,,,,EBF3 z axis brake mount,Child of ebf3_z_axis_brake. Brake mount for EBF3 Z-axis brake.
ebf3_z_axis_counterbalance_anchor_set,kb/items/parts/ebf3_z_axis_counterbalance_anchor_set.yaml,0.25,steel,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_z_axis_counterbalance_anchor_set,,,,EBF3 z axis counterbalance anchor set,Child of ebf3_z_axis_counterbalance. Anchor set for EBF3 Z-axis counterbalance.
ebf3_z_axis_counterbalance_guide_or_link,kb/items/parts/ebf3_z_axis_counterbalance_guide_or_link.yaml,0.2,steel,steel,lunar_candidate_flagged,sensitivity_flag,recipe_ebf3_z_axis_counterbalance_guide_or_link,,,,EBF3 z axis counterbalance guide or link,Child of ebf3_z_axis_counterbalance. Guide or link for EBF3 Z-axis counterbalance.
ebf3_z_axis_counterbalance_metal_spring_element,kb/items/parts/ebf3_z_axis_counterbalance_metal_spring_element.yaml,0.35,spring_steel,spring_steel,route_gap,import_until_gap_resolved,,True,,,EBF3 Z-axis counterbalance metal spring element,Metal spring force element for the EBF3 Z-axis counterbalance. Child of `ebf3_z_axis_counterbalance_force_element` from research/ebf3_bom_sources/organized/split_before_route_leaf_decomposition_plan.md. This is not local-ready and has no manufacturing recipe.
ebf3_z_axis_counterbalance_preload_adjustment_interface,kb/items/parts/ebf3_z_axis_counterbalance_preload_adjustment_interface.yaml,0.08,steel,steel_adjuster_interface,lunar_candidate,local_nominal,recipe_ebf3_z_axis_counterbalance_preload_adjustment_interface,,,,EBF3 Z-axis counterbalance preload adjustment interface,Preload/adjustment interface for the EBF3 Z-axis counterbalance force element. Child of `ebf3_z_axis_counterbalance_force_element` from research/ebf3_bom_sources/organized/split_before_route_leaf_decomposition_plan.md.
ebf3_z_axis_counterbalance_spring_end_seat_set,kb/items/parts/ebf3_z_axis_counterbalance_spring_end_seat_set.yaml,0.12,steel,steel_stock,lunar_candidate,local_nominal,recipe_ebf3_z_axis_counterbalance_spring_end_seat_set,,,,EBF3 Z-axis counterbalance spring end seat set,Spring end seat/retainer hardware for the EBF3 Z-axis counterbalance force element. Child of `ebf3_z_axis_counterbalance_force_element` from research/ebf3_bom_sources/organized/split_before_route_leaf_decomposition_plan.md.
enclosure_electrical_medium,kb/items/parts/enclosure_electrical_medium.yaml,4.0,steel,,,,recipe_enclosure_electrical_medium_v0,,route_material_basis_missing,high,Electrical enclosure (medium),Medium electrical enclosure for power conditioning equipment. Sheet metal construction with ventilation and cable entry.
